SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	LureFace	RunNo	genRanNo	AllTrialNo	Foil1	Foil2	key	RT	facechoice
18	13	obj10.jpg	14	336	face25.jpg	face23.jpg	1	20	1	face14.jpg	face18.jpg	4	3980.7985574007	2
18	9	obj04.jpg	10	240	face10.jpg	face27.jpg	1	22	2	face20.jpg	face22.jpg	3	4467.48649142683	2
18	7	obj09.jpg	7	168	face02.jpg	face15.jpg	1	24	3	face06.jpg	face14.jpg	2	3062.30542063713	1
18	13	obj10.jpg	13	312	face23.jpg	face25.jpg	1	38	4	face16.jpg	face10.jpg	4	3378.04959155619	1
18	11	obj14.jpg	11	264	face12.jpg	face17.jpg	1	51	5	face25.jpg	face08.jpg	4	3162.22882084548	1
18	12	obj01.jpg	12	288	face06.jpg	face05.jpg	1	52	6	face07.jpg	face24.jpg	1	2169.81462016702	1
18	4	obj06.jpg	4	96	face08.jpg	face09.jpg	1	93	7	face01.jpg	face25.jpg	3	3611.63616739213	2
18	8	obj02.jpg	7	168	face28.jpg	face16.jpg	1	96	8	face10.jpg	face15.jpg	2	1457.96242915094	1
18	7	obj09.jpg	8	192	face15.jpg	face02.jpg	1	98	9	face26.jpg	face23.jpg	1	2095.75399011374	2
18	12	obj01.jpg	11	264	face05.jpg	face06.jpg	1	113	10	face19.jpg	face09.jpg	1	4155.67632578313	1
18	2	obj08.jpg	2	48	face22.jpg	face04.jpg	1	117	11	face27.jpg	face11.jpg	3	3115.04319310188	2
18	3	obj11.jpg	4	96	face11.jpg	face26.jpg	1	128	12	face21.jpg	face06.jpg	3	2572.42676988244	1
18	2	obj08.jpg	1	24	face04.jpg	face22.jpg	1	130	13	face24.jpg	face01.jpg	4	3534.34356488287	1
18	11	obj14.jpg	12	288	face17.jpg	face12.jpg	1	145	14	face04.jpg	face13.jpg	3	3293.99382509291	1
18	1	obj12.jpg	2	48	face18.jpg	face01.jpg	1	150	15	face23.jpg	face03.jpg	1	1801.45081318915	1
