SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	LureFace	RunNo	genRanNo	AllTrialNo	Foil1	Foil2	key	RT	facechoice
13	5	obj05.jpg	5	48	face22.jpg	face14.jpg	1	27	1	face23.jpg	face08.jpg	3	3333.04917719215	1
13	6	obj14.jpg	6	72	face08.jpg	face27.jpg	1	51	2	face17.jpg	face25.jpg	1	5245.56189216673	2
13	11	obj07.jpg	11	192	face05.jpg	face26.jpg	1	70	3	face22.jpg	face21.jpg	3	3080.7758262381	1
13	5	obj05.jpg	6	72	face14.jpg	face22.jpg	1	80	4	face21.jpg	face02.jpg	1	4715.79801756889	3
13	6	obj14.jpg	5	48	face27.jpg	face08.jpg	1	94	5	face06.jpg	face22.jpg	1	4652.02741697431	1
13	7	obj12.jpg	8	120	face23.jpg	face13.jpg	1	128	6	face09.jpg	face15.jpg	2	5224.06105138361	1
13	7	obj12.jpg	7	96	face13.jpg	face23.jpg	1	135	7	face14.jpg	face01.jpg	3	2403.36754824966	1
13	14	obj09.jpg	14	264	face12.jpg	face25.jpg	1	140	8	face04.jpg	face26.jpg	3	3058.08778107166	1
13	14	obj09.jpg	13	240	face25.jpg	face12.jpg	1	153	9	face28.jpg	face06.jpg	1	3558.55264049023	4
13	3	obj11.jpg	4	24	face10.jpg	face06.jpg	1	156	10	face07.jpg	face28.jpg	1	4742.4765015021	3
13	4	obj06.jpg	3	360	face15.jpg	face21.jpg	1	158	11	face16.jpg	face13.jpg	2	3821.96612562984	2
13	3	obj11.jpg	3	360	face06.jpg	face10.jpg	1	164	12	face08.jpg	face03.jpg	4	4219.17776577175	3
13	2	obj01.jpg	1	312	face24.jpg	face02.jpg	1	169	13	face13.jpg	face10.jpg	1	3175.63714552671	1
13	8	obj08.jpg	7	96	face28.jpg	face11.jpg	1	173	14	face24.jpg	face12.jpg	3	1744.55891922116	1
13	9	obj13.jpg	9	144	face17.jpg	face20.jpg	1	193	15	face01.jpg	face11.jpg	2	4105.98972998559	3
13	13	obj03.jpg	14	264	face18.jpg	face07.jpg	1	234	16	face11.jpg	face19.jpg	3	1755.47243561596	2
13	12	obj02.jpg	11	192	face19.jpg	face03.jpg	1	259	17	face02.jpg	face18.jpg	3	1965.51866549999	1
13	1	obj04.jpg	1	312	face04.jpg	face01.jpg	1	275	18	face25.jpg	face09.jpg	3	2262.94463314116	1
13	9	obj13.jpg	10	168	face20.jpg	face17.jpg	1	282	19	face15.jpg	face04.jpg	1	3444.42552514374	1
13	1	obj04.jpg	2	336	face01.jpg	face04.jpg	1	287	20	face26.jpg	face23.jpg	1	2696.94732036442	3
13	11	obj07.jpg	12	216	face26.jpg	face05.jpg	1	312	21	face18.jpg	face14.jpg	2	2397.02540077269	4
13	4	obj06.jpg	4	24	face21.jpg	face15.jpg	1	332	22	face20.jpg	face16.jpg	3	4028.25752459466	4
13	13	obj03.jpg	13	240	face07.jpg	face18.jpg	1	345	23	face19.jpg	face24.jpg	2	2041.55679419637	1
13	8	obj08.jpg	8	120	face11.jpg	face28.jpg	1	358	24	face05.jpg	face07.jpg	2	1831.20025135577	2
13	10	obj10.jpg	9	144	face09.jpg	face16.jpg	1	362	25	face03.jpg	face20.jpg	1	3918.25855430216	1
13	10	obj10.jpg	10	168	face16.jpg	face09.jpg	1	365	26	face27.jpg	face05.jpg	4	3654.24507018179	4
13	12	obj02.jpg	12	216	face03.jpg	face19.jpg	1	366	27	face10.jpg	face27.jpg	2	3138.54840118438	3
13	2	obj01.jpg	2	336	face02.jpg	face24.jpg	1	380	28	face12.jpg	face17.jpg	2	1731.91444762051	2
13	10	obj10.jpg	9	144	face09.jpg	face16.jpg	2	19	29	face10.jpg	face24.jpg	4	4278.04496511817	1
13	6	obj14.jpg	5	48	face27.jpg	face08.jpg	2	21	30	face28.jpg	face17.jpg	4	1873.41331131756	1
13	11	obj07.jpg	11	192	face05.jpg	face26.jpg	2	30	31	face24.jpg	face27.jpg	3	3261.82575710118	2
13	2	obj01.jpg	1	312	face24.jpg	face02.jpg	2	35	32	face05.jpg	face16.jpg	1	2690.3874957934	1
13	12	obj02.jpg	11	192	face19.jpg	face03.jpg	2	44	33	face12.jpg	face10.jpg	4	2414.19234406203	1
13	14	obj09.jpg	14	264	face12.jpg	face25.jpg	2	122	34	face16.jpg	face18.jpg	1	2468.80807727575	1
13	4	obj06.jpg	3	360	face15.jpg	face21.jpg	2	138	35	face09.jpg	face25.jpg	3	2200.71720238775	1
13	6	obj14.jpg	6	72	face08.jpg	face27.jpg	2	149	36	face23.jpg	face04.jpg	2	1808.85579343885	1
13	13	obj03.jpg	14	264	face18.jpg	face07.jpg	2	157	37	face22.jpg	face28.jpg	2	2279.13232706487	2
13	10	obj10.jpg	10	168	face16.jpg	face09.jpg	2	161	38	face08.jpg	face03.jpg	4	2189.48471639305	1
13	4	obj06.jpg	4	24	face21.jpg	face15.jpg	2	171	39	face07.jpg	face23.jpg	2	2517.66751334071	1
13	14	obj09.jpg	13	240	face25.jpg	face12.jpg	2	206	40	face11.jpg	face09.jpg	1	2456.05688355863	2
13	9	obj13.jpg	9	144	face17.jpg	face20.jpg	2	210	41	face13.jpg	face21.jpg	2	1821.67636603117	1
13	1	obj04.jpg	1	312	face04.jpg	face01.jpg	2	221	42	face25.jpg	face26.jpg	1	1788.43182045966	1
13	11	obj07.jpg	12	216	face26.jpg	face05.jpg	2	256	43	face15.jpg	face14.jpg	3	2980.83159420639	1
13	12	obj02.jpg	12	216	face03.jpg	face19.jpg	2	257	44	face01.jpg	face12.jpg	3	1580.80779295415	2
13	1	obj04.jpg	2	336	face01.jpg	face04.jpg	2	289	45	face19.jpg	face02.jpg	3	1654.99815996736	1
13	3	obj11.jpg	4	24	face10.jpg	face06.jpg	2	291	46	face02.jpg	face01.jpg	2	2660.2616244927	1
13	7	obj12.jpg	8	120	face23.jpg	face13.jpg	2	296	47	face03.jpg	face06.jpg	4	3665.59868026525	4
13	7	obj12.jpg	7	96	face13.jpg	face23.jpg	2	318	48	face04.jpg	face20.jpg	1	1380.3846007213	1
13	8	obj08.jpg	8	120	face11.jpg	face28.jpg	2	329	49	face14.jpg	face19.jpg	2	1636.90935727209	2
13	13	obj03.jpg	13	240	face07.jpg	face18.jpg	2	340	50	face20.jpg	face13.jpg	2	1692.71293934435	2
13	3	obj11.jpg	3	360	face06.jpg	face10.jpg	2	350	51	face21.jpg	face11.jpg	4	1960.89755836874	2
13	5	obj05.jpg	5	48	face22.jpg	face14.jpg	2	353	52	face17.jpg	face08.jpg	1	3330.40175400674	2
13	5	obj05.jpg	6	72	face14.jpg	face22.jpg	2	357	53	face06.jpg	face07.jpg	2	2461.17538679391	1
13	8	obj08.jpg	7	96	face28.jpg	face11.jpg	2	372	54	face18.jpg	face05.jpg	3	1785.55459436029	1
13	2	obj01.jpg	2	336	face02.jpg	face24.jpg	2	374	55	face27.jpg	face15.jpg	4	4251.08823273331	1
13	9	obj13.jpg	10	168	face20.jpg	face17.jpg	2	378	56	face26.jpg	face22.jpg	2	3605.47981131822	3
