SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	LureFace	RunNo	genRanNo	AllTrialNo	Foil1	Foil2	key	RT	facechoice
5	11	obj01.jpg	11	264	face02.jpg	face27.jpg	1	21	1	face25.jpg	face24.jpg	3	4546.84838652611	2
5	1	obj04.jpg	2	48	face13.jpg	face18.jpg	1	37	2	face01.jpg	face09.jpg	2	6124.1340264678	4
5	7	obj11.jpg	8	192	face24.jpg	face28.jpg	1	41	3	face17.jpg	face02.jpg	NaN	NaN	NaN
5	9	obj05.jpg	9	216	face03.jpg	face04.jpg	1	56	4	face28.jpg	face17.jpg	4	2567.09147430956	2
5	5	obj13.jpg	5	120	face22.jpg	face08.jpg	1	57	5	face13.jpg	face27.jpg	4	2090.22654406726	1
5	8	obj14.jpg	8	192	face12.jpg	face01.jpg	1	64	6	face18.jpg	face04.jpg	2	3839.63767345995	1
5	13	obj06.jpg	13	312	face09.jpg	face21.jpg	1	79	7	face03.jpg	face23.jpg	1	2788.84853608906	4
5	2	obj07.jpg	2	48	face23.jpg	face06.jpg	1	116	8	face05.jpg	face18.jpg	2	2438.33448085934	4
5	12	obj12.jpg	12	288	face07.jpg	face16.jpg	1	117	9	face15.jpg	face05.jpg	1	3108.6394758895	2
5	1	obj04.jpg	1	24	face18.jpg	face13.jpg	1	124	10	face27.jpg	face28.jpg	3	2249.24630858004	2
5	8	obj14.jpg	7	168	face01.jpg	face12.jpg	1	134	11	face20.jpg	face10.jpg	1	2735.67577823997	2
5	3	obj08.jpg	3	72	face10.jpg	face11.jpg	1	152	12	face12.jpg	face20.jpg	1	2977.69450489432	1
5	14	obj10.jpg	14	336	face20.jpg	face19.jpg	1	154	13	face14.jpg	face11.jpg	3	3843.18573120981	2
5	3	obj08.jpg	4	96	face11.jpg	face10.jpg	1	175	14	face23.jpg	face07.jpg	1	2392.84369070083	3
5	11	obj01.jpg	12	288	face27.jpg	face02.jpg	1	203	15	face16.jpg	face12.jpg	3	5559.82571933419	2
5	13	obj06.jpg	14	336	face21.jpg	face09.jpg	1	207	16	face02.jpg	face08.jpg	2	4145.34101821482	1
5	2	obj07.jpg	1	24	face06.jpg	face23.jpg	1	227	17	face07.jpg	face26.jpg	2	4866.20138492435	4
5	4	obj09.jpg	3	72	face15.jpg	face17.jpg	1	244	18	face09.jpg	face25.jpg	1	2622.22794629633	1
