SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
13	9	obj13.jpg	10	168	face20.jpg	1	1	1	170	6.68900253344327
13	14	obj09.jpg	13	240	face25.jpg	1	4	2	224	8.45601151697338
13	13	obj03.jpg	13	240	face07.jpg	1	5	3	229	7.04313170071691
13	3	obj11.jpg	4	24	face10.jpg	1	7	4	25	4.44740580487996
13	11	obj07.jpg	12	216	face26.jpg	1	8	5	224	3.51052754651755
13	11	obj07.jpg	11	192	face05.jpg	1	9	6	198	3.57542867958546
13	10	obj10.jpg	9	144	face09.jpg	1	12	7	122	6.5944823268801
13	7	obj12.jpg	8	120	face23.jpg	1	13	8	127	2.53048085048795
13	1	obj04.jpg	2	336	face01.jpg	1	15	9	342	2.69094306323677
13	6	obj14.jpg	5	48	face27.jpg	1	17	10	53	2.95081294886768
13	4	obj06.jpg	4	24	face21.jpg	1	18	11	35	4.97687630914152
13	1	obj04.jpg	1	312	face04.jpg	1	22	12	302	2.55380663461983
13	3	obj11.jpg	3	360	face06.jpg	1	24	13	17	3.15548406075686
13	13	obj03.jpg	14	264	face18.jpg	1	26	14	263	3.30639380868524
13	9	obj13.jpg	9	144	face17.jpg	1	27	15	124	7.4284082762897
13	5	obj05.jpg	6	72	face14.jpg	1	30	16	78	5.12470891233534
13	8	obj08.jpg	8	120	face11.jpg	1	32	17	124	5.31389733031392
13	8	obj08.jpg	7	96	face28.jpg	1	33	18	98	5.34429304208606
13	4	obj06.jpg	3	360	face15.jpg	1	36	19	4	1.4973302334547
13	7	obj12.jpg	7	96	face13.jpg	1	37	20	89	2.68487848620862
13	6	obj14.jpg	6	72	face08.jpg	1	38	21	75	6.19150219950825
13	14	obj09.jpg	14	264	face12.jpg	1	43	22	261	3.94438184145838
13	2	obj01.jpg	1	312	face24.jpg	1	46	23	304	3.3830755893141
13	12	obj02.jpg	12	216	face03.jpg	1	47	24	208	4.15130340773612
13	5	obj05.jpg	5	48	face22.jpg	1	48	25	57	3.07554024737328
13	2	obj01.jpg	2	336	face02.jpg	1	51	26	339	6.1825537821278
13	12	obj02.jpg	11	192	face19.jpg	1	52	27	176	3.76443288102746
13	10	obj10.jpg	10	168	face16.jpg	1	55	28	173	3.20699524506927
13	5	obj05.jpg	5	48	face22.jpg	2	2	29	66	5.74357440508902
13	1	obj04.jpg	1	312	face04.jpg	2	3	30	289	4.76906680688262
13	4	obj06.jpg	3	360	face15.jpg	2	6	31	9	1.69840496592224
13	7	obj12.jpg	7	96	face13.jpg	2	10	32	84	2.35766342561692
13	8	obj08.jpg	7	96	face28.jpg	2	11	33	89	7.23390683252364
13	7	obj12.jpg	8	120	face23.jpg	2	14	34	122	7.2744948938489
13	12	obj02.jpg	11	192	face19.jpg	2	16	35	186	5.97248325310647
13	2	obj01.jpg	1	312	face24.jpg	2	19	36	317	6.96844118647277
13	14	obj09.jpg	14	264	face12.jpg	2	20	37	253	3.59655125346035
13	10	obj10.jpg	9	144	face09.jpg	2	21	38	139	3.07582238689065
13	1	obj04.jpg	2	336	face01.jpg	2	23	39	325	6.02275484334677
13	11	obj07.jpg	11	192	face05.jpg	2	25	40	187	1.55775174126029
13	6	obj14.jpg	6	72	face08.jpg	2	28	41	77	4.93644433282316
13	9	obj13.jpg	10	168	face20.jpg	2	29	42	167	2.65975101664662
13	12	obj02.jpg	12	216	face03.jpg	2	31	43	221	3.82030133064836
13	11	obj07.jpg	12	216	face26.jpg	2	34	44	225	3.21706864796579
13	9	obj13.jpg	9	144	face17.jpg	2	35	45	117	4.95429599191993
13	3	obj11.jpg	3	360	face06.jpg	2	39	46	15	2.76427183672786
13	14	obj09.jpg	13	240	face25.jpg	2	40	47	208	5.18946735467762
13	6	obj14.jpg	5	48	face27.jpg	2	41	48	60	1.83737400267273
13	13	obj03.jpg	14	264	face18.jpg	2	42	49	273	5.45530537422746
13	8	obj08.jpg	8	120	face11.jpg	2	44	50	113	3.3569248598069
13	2	obj01.jpg	2	336	face02.jpg	2	45	51	343	4.94350107666105
13	13	obj03.jpg	13	240	face07.jpg	2	49	52	224	8.56306628137827
13	10	obj10.jpg	10	168	face16.jpg	2	50	53	172	4.12363791745156
13	5	obj05.jpg	6	72	face14.jpg	2	53	54	75	2.74969544727355
13	3	obj11.jpg	4	24	face10.jpg	2	54	55	35	5.07218685280532
13	4	obj06.jpg	4	24	face21.jpg	2	56	56	34	3.86344685591757
