SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
4	10	obj12.jpg	9	48	face25.jpg	1	1	1	28	8.64113615453243
4	2	obj05.jpg	1	216	face18.jpg	1	3	2	195	6.71662396937609
4	1	obj13.jpg	2	240	face03.jpg	1	6	3	249	4.45275436621159
4	14	obj14.jpg	13	144	face10.jpg	1	8	4	120	3.34589426126331
4	6	obj11.jpg	6	336	face22.jpg	1	9	5	324	5.47365515865386
4	7	obj06.jpg	8	24	face14.jpg	1	10	6	15	8.29538787063211
4	6	obj11.jpg	5	312	face09.jpg	1	13	7	310	3.05051821656525
4	3	obj10.jpg	4	288	face04.jpg	1	14	8	297	7.28975556232035
4	13	obj01.jpg	13	144	face24.jpg	1	17	9	147	5.73871347401291
4	1	obj13.jpg	1	216	face27.jpg	1	18	10	203	7.81324106827378
4	8	obj04.jpg	7	360	face06.jpg	1	19	11	354	6.70168700069189
4	13	obj01.jpg	14	168	face08.jpg	1	20	12	173	7.58055372256786
4	12	obj09.jpg	12	120	face05.jpg	1	21	13	116	2.62131127528846
4	4	obj02.jpg	4	288	face23.jpg	1	27	14	293	5.17367967218161
4	11	obj03.jpg	11	96	face16.jpg	1	28	15	93	10.5292363530025
4	10	obj12.jpg	10	72	face20.jpg	1	29	16	70	9.10538364760578
4	9	obj08.jpg	9	48	face01.jpg	1	32	17	47	10.4443866778165
4	4	obj02.jpg	3	264	face28.jpg	1	35	18	247	3.21505003515631
4	11	obj03.jpg	12	120	face19.jpg	1	36	19	136	9.96941624488682
4	5	obj07.jpg	5	312	face12.jpg	1	37	20	289	7.19863026123494
4	3	obj10.jpg	3	264	face21.jpg	1	38	21	260	4.8447245862335
4	9	obj08.jpg	10	72	face17.jpg	1	40	22	69	8.75398356001824
4	7	obj06.jpg	7	360	face26.jpg	1	42	23	356	7.73648378066719
4	14	obj14.jpg	14	168	face07.jpg	1	44	24	173	5.37040693871677
4	2	obj05.jpg	2	240	face02.jpg	1	45	25	243	3.03605211619288
4	5	obj07.jpg	6	336	face13.jpg	1	46	26	342	3.42439607996494
4	12	obj09.jpg	11	96	face11.jpg	1	50	27	88	4.81889308150858
4	8	obj04.jpg	8	24	face15.jpg	1	52	28	40	6.88585515413433
4	1	obj13.jpg	2	240	face03.jpg	2	2	29	236	3.07870380487293
4	12	obj09.jpg	11	96	face11.jpg	2	4	30	85	6.16868876572698
4	11	obj03.jpg	12	120	face19.jpg	2	5	31	142	8.65092318877578
4	5	obj07.jpg	5	312	face12.jpg	2	7	32	290	8.14473313745111
4	11	obj03.jpg	11	96	face16.jpg	2	11	33	86	7.37762298062444
4	9	obj08.jpg	9	48	face01.jpg	2	12	34	53	4.11773612722754
4	10	obj12.jpg	10	72	face20.jpg	2	15	35	76	13.6416475540027
4	3	obj10.jpg	4	288	face04.jpg	2	16	36	289	6.89275087881833
4	2	obj05.jpg	1	216	face18.jpg	2	22	37	203	8.30927606392652
4	9	obj08.jpg	10	72	face17.jpg	2	23	38	64	14.6828493755311
4	8	obj04.jpg	7	360	face06.jpg	2	24	39	360	2.82453327160329
4	10	obj12.jpg	9	48	face25.jpg	2	25	40	34	5.21644654497504
4	14	obj14.jpg	13	144	face10.jpg	2	26	41	121	3.45481071155518
4	14	obj14.jpg	14	168	face07.jpg	2	30	42	165	4.7386367097497
4	4	obj02.jpg	3	264	face28.jpg	2	31	43	245	4.32742003072053
4	8	obj04.jpg	8	24	face15.jpg	2	33	44	40	4.98462478537112
4	6	obj11.jpg	5	312	face09.jpg	2	34	45	294	9.78538394719362
4	1	obj13.jpg	1	216	face27.jpg	2	39	46	201	6.30217035114765
4	12	obj09.jpg	12	120	face05.jpg	2	41	47	139	5.73860606271774
4	6	obj11.jpg	6	336	face22.jpg	2	43	48	343	4.11051803920418
4	3	obj10.jpg	3	264	face21.jpg	2	47	49	248	4.3023587167263
4	13	obj01.jpg	14	168	face08.jpg	2	48	50	192	2.55447611026466
4	13	obj01.jpg	13	144	face24.jpg	2	49	51	143	11.5917875086889
4	2	obj05.jpg	2	240	face02.jpg	2	51	52	259	2.31277594901621
4	5	obj07.jpg	6	336	face13.jpg	2	53	53	340	6.8438122337684
4	7	obj06.jpg	8	24	face14.jpg	2	54	54	19	9.67049639951438
4	7	obj06.jpg	7	360	face26.jpg	2	55	55	353	4.14563373383135
4	4	obj02.jpg	4	288	face23.jpg	2	56	56	296	7.54702720604837
