SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
9	8	obj04.jpg	7	120	face18.jpg	1	1	1	125	9.41517970152199
9	14	obj10.jpg	14	288	face05.jpg	1	2	2	275	6.61826563347131
9	8	obj04.jpg	8	144	face23.jpg	1	4	3	167	6.32886075694114
9	3	obj06.jpg	4	48	face21.jpg	1	7	4	65	7.32891474943608
9	7	obj14.jpg	7	120	face08.jpg	1	11	5	112	5.05308927036822
9	3	obj06.jpg	3	24	face15.jpg	1	12	6	12	7.47332861088216
9	2	obj07.jpg	1	336	face14.jpg	1	13	7	343	6.25857669766992
9	12	obj01.jpg	12	240	face19.jpg	1	14	8	238	5.44079048652202
9	4	obj05.jpg	4	48	face06.jpg	1	16	9	54	7.27434873953462
9	12	obj01.jpg	11	216	face16.jpg	1	17	10	201	7.23713557142764
9	11	obj13.jpg	12	240	face28.jpg	1	18	11	258	4.77498460095376
9	13	obj09.jpg	13	264	face01.jpg	1	20	12	248	6.3305003521964
9	11	obj13.jpg	11	216	face17.jpg	1	22	13	211	8.49458148702979
9	13	obj09.jpg	14	288	face22.jpg	1	23	14	281	8.12557199876755
9	2	obj07.jpg	2	360	face25.jpg	1	29	15	26	6.33245439920574
9	10	obj02.jpg	10	192	face07.jpg	1	31	16	205	8.19449941907078
9	5	obj11.jpg	5	72	face26.jpg	1	34	17	68	4.68721453938633
9	9	obj12.jpg	9	168	face20.jpg	1	36	18	182	3.86360253207386
9	7	obj14.jpg	8	144	face03.jpg	1	37	19	143	6.75487779639661
9	1	obj08.jpg	1	336	face11.jpg	1	38	20	360	11.2822800409049
9	5	obj11.jpg	6	96	face09.jpg	1	39	21	101	6.82515221834183
9	6	obj03.jpg	6	96	face10.jpg	1	41	22	97	6.00050939712673
9	4	obj05.jpg	3	24	face27.jpg	1	43	23	30	6.75052309874445
9	10	obj02.jpg	9	168	face13.jpg	1	48	24	169	3.49244000948966
9	6	obj03.jpg	5	72	face24.jpg	1	49	25	65	11.5663296412677
9	1	obj08.jpg	2	360	face02.jpg	1	50	26	22	8.00797542929649
9	9	obj12.jpg	10	192	face12.jpg	1	52	27	200	10.9616064494476
9	14	obj10.jpg	13	264	face04.jpg	1	54	28	234	5.23767533898354
9	1	obj08.jpg	2	360	face02.jpg	2	3	29	7	3.72457115352154
9	9	obj12.jpg	9	168	face20.jpg	2	5	30	191	4.68277181964368
9	14	obj10.jpg	14	288	face05.jpg	2	6	31	292	12.6616918845102
9	5	obj11.jpg	5	72	face26.jpg	2	8	32	73	4.33346904814243
9	11	obj13.jpg	11	216	face17.jpg	2	9	33	216	3.03257102519274
9	12	obj01.jpg	11	216	face16.jpg	2	10	34	230	4.70830457191914
9	14	obj10.jpg	13	264	face04.jpg	2	15	35	259	4.3642209013924
9	8	obj04.jpg	8	144	face23.jpg	2	19	36	162	5.69972069934011
9	13	obj09.jpg	13	264	face01.jpg	2	21	37	240	3.21860476676375
9	7	obj14.jpg	7	120	face08.jpg	2	24	38	126	5.74550987221301
9	10	obj02.jpg	9	168	face13.jpg	2	25	39	172	4.41339724231511
9	8	obj04.jpg	7	120	face18.jpg	2	26	40	141	5.92534650675952
9	5	obj11.jpg	6	96	face09.jpg	2	27	41	118	7.3750784592703
9	4	obj05.jpg	4	48	face06.jpg	2	28	42	54	5.8388606114313
9	10	obj02.jpg	10	192	face07.jpg	2	30	43	201	3.1164023084566
9	9	obj12.jpg	10	192	face12.jpg	2	32	44	206	4.69038223754615
9	13	obj09.jpg	14	288	face22.jpg	2	33	45	288	6.12100808788091
9	2	obj07.jpg	1	336	face14.jpg	2	35	46	2	2.76358241960406
9	3	obj06.jpg	3	24	face15.jpg	2	40	47	31	3.88891505729407
9	12	obj01.jpg	12	240	face19.jpg	2	42	48	259	3.22595267463475
9	2	obj07.jpg	2	360	face25.jpg	2	44	49	32	5.08434211649001
9	6	obj03.jpg	5	72	face24.jpg	2	45	50	72	4.78318840172142
9	7	obj14.jpg	8	144	face03.jpg	2	46	51	153	6.48091164976358
9	1	obj08.jpg	1	336	face11.jpg	2	47	52	360	8.05071542505175
9	11	obj13.jpg	12	240	face28.jpg	2	51	53	248	3.36087839584798
9	4	obj05.jpg	3	24	face27.jpg	2	53	54	14	3.59846590831876
9	6	obj03.jpg	6	96	face10.jpg	2	55	55	112	7.70042229350656
9	3	obj06.jpg	4	48	face21.jpg	2	56	56	48	3.50916156172752
