SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
6	2	obj02.jpg	1	312	face11.jpg	1	1	1	300	31.370570294559
6	1	obj03.jpg	1	312	face07.jpg	1	5	2	312	19.8520302884281
6	5	obj12.jpg	6	72	face10.jpg	1	6	3	65	27.9593880176544
6	12	obj04.jpg	11	192	face18.jpg	1	7	4	210	8.53542712982744
6	13	obj10.jpg	13	240	face12.jpg	1	8	5	237	9.00143065489829
6	7	obj01.jpg	8	120	face15.jpg	1	9	6	129	8.8953613769263
6	14	obj13.jpg	13	240	face04.jpg	1	12	7	251	13.614771977067
6	11	obj06.jpg	11	192	face17.jpg	1	16	8	199	8.87341040279716
6	1	obj03.jpg	2	336	face26.jpg	1	17	9	316	7.18189823441207
6	8	obj05.jpg	7	96	face27.jpg	1	20	10	94	18.6296127848327
6	11	obj06.jpg	12	216	face06.jpg	1	22	11	225	20.7372887516394
6	6	obj08.jpg	5	48	face23.jpg	1	24	12	53	5.25051596481353
6	7	obj01.jpg	7	96	face08.jpg	1	25	13	92	23.5180035885423
6	5	obj12.jpg	5	48	face19.jpg	1	26	14	36	10.3883285187185
6	8	obj05.jpg	8	120	face14.jpg	1	29	15	116	14.9328378401697
6	9	obj09.jpg	10	168	face01.jpg	1	30	16	191	13.400948561728
6	3	obj07.jpg	3	360	face05.jpg	1	32	17	360	10.0920843398198
6	14	obj13.jpg	14	264	face28.jpg	1	33	18	274	6.54152034595609
6	4	obj11.jpg	4	24	face20.jpg	1	34	19	19	9.51933759916574
6	13	obj10.jpg	14	264	face21.jpg	1	35	20	267	9.96087605133653
6	6	obj08.jpg	6	72	face09.jpg	1	36	21	71	10.2893664054573
6	4	obj11.jpg	3	360	face13.jpg	1	45	22	360	11.2085673650727
6	10	obj14.jpg	9	144	face03.jpg	1	47	23	115	10.1782899592072
6	9	obj09.jpg	9	144	face25.jpg	1	48	24	155	22.190714973025
6	10	obj14.jpg	10	168	face16.jpg	1	49	25	175	18.2878768984228
6	3	obj07.jpg	4	24	face24.jpg	1	50	26	25	7.28722245804965
6	12	obj04.jpg	12	216	face02.jpg	1	51	27	222	10.1541836801916
6	2	obj02.jpg	2	336	face22.jpg	1	53	28	318	11.4681400815025
6	10	obj14.jpg	10	168	face16.jpg	2	2	29	175	20.727023134008
6	13	obj10.jpg	14	264	face21.jpg	2	3	30	246	8.1468820637092
6	14	obj13.jpg	14	264	face28.jpg	2	4	31	262	6.60269096121192
6	12	obj04.jpg	12	216	face02.jpg	2	10	32	231	9.22634229715914
6	13	obj10.jpg	13	240	face12.jpg	2	11	33	255	13.6040937108919
6	4	obj11.jpg	4	24	face20.jpg	2	13	34	23	6.74624093528837
6	8	obj05.jpg	8	120	face14.jpg	2	14	35	119	18.900572899729
6	7	obj01.jpg	7	96	face08.jpg	2	15	36	154	13.2602366460487
6	9	obj09.jpg	10	168	face01.jpg	2	18	37	193	6.14853930659592
6	5	obj12.jpg	5	48	face19.jpg	2	19	38	60	9.58201013412327
6	3	obj07.jpg	3	360	face05.jpg	2	21	39	360	3.00428025238216
6	4	obj11.jpg	3	360	face13.jpg	2	23	40	3	7.22030267491937
6	6	obj08.jpg	6	72	face09.jpg	2	27	41	84	4.29673492908478
6	2	obj02.jpg	2	336	face22.jpg	2	28	42	337	8.84872907120734
6	10	obj14.jpg	9	144	face03.jpg	2	31	43	143	7.8609709199518
6	7	obj01.jpg	8	120	face15.jpg	2	37	44	142	9.38946700375527
6	1	obj03.jpg	1	312	face07.jpg	2	38	45	310	5.82816475443542
6	11	obj06.jpg	11	192	face17.jpg	2	39	46	195	6.79633746016771
6	9	obj09.jpg	9	144	face25.jpg	2	40	47	128	6.12167515233159
6	1	obj03.jpg	2	336	face26.jpg	2	41	48	326	3.37381691206247
6	11	obj06.jpg	12	216	face06.jpg	2	42	49	222	10.8915772028267
6	5	obj12.jpg	6	72	face10.jpg	2	43	50	82	9.59093671385199
6	6	obj08.jpg	5	48	face23.jpg	2	44	51	50	5.73079154267907
6	12	obj04.jpg	11	192	face18.jpg	2	46	52	216	11.6415238659829
6	3	obj07.jpg	4	24	face24.jpg	2	52	53	29	7.48722511809319
6	2	obj02.jpg	1	312	face11.jpg	2	54	54	322	5.83652643393725
6	14	obj13.jpg	13	240	face04.jpg	2	55	55	252	13.3054259233177
6	8	obj05.jpg	7	96	face27.jpg	2	56	56	114	15.0896135782823
