SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
18	2	obj08.jpg	2	48	face22.jpg	1	1	1	34	7.21629288978875
18	3	obj11.jpg	3	72	face26.jpg	1	2	2	86	6.49824368581176
18	13	obj10.jpg	14	336	face25.jpg	1	3	3	346	4.96428852528334
18	6	obj07.jpg	5	120	face20.jpg	1	13	4	106	4.39775740355253
18	8	obj02.jpg	8	192	face16.jpg	1	16	5	193	2.77312585152686
18	10	obj13.jpg	10	240	face07.jpg	1	18	6	228	4.83074766770005
18	7	obj09.jpg	8	192	face15.jpg	1	19	7	204	5.17166865989566
18	4	obj06.jpg	4	96	face08.jpg	1	21	8	84	11.4436127822846
18	7	obj09.jpg	7	168	face02.jpg	1	24	9	177	4.07316201366484
18	8	obj02.jpg	7	168	face28.jpg	1	25	10	172	3.44453896209598
18	6	obj07.jpg	6	144	face19.jpg	1	26	11	144	2.39050167612731
18	1	obj12.jpg	1	24	face01.jpg	1	28	12	25	7.48403840884566
18	4	obj06.jpg	3	72	face09.jpg	1	29	13	69	6.07832164317369
18	9	obj04.jpg	10	240	face10.jpg	1	30	14	222	3.72680554352701
18	1	obj12.jpg	2	48	face18.jpg	1	31	15	50	4.84825282543898
18	13	obj10.jpg	13	312	face23.jpg	1	32	16	320	4.60302150249481
18	5	obj05.jpg	6	144	face03.jpg	1	34	17	130	3.82398973964155
18	11	obj14.jpg	12	288	face17.jpg	1	36	18	280	6.06541312299669
18	11	obj14.jpg	11	264	face12.jpg	1	41	19	271	3.55686105787754
18	10	obj13.jpg	9	216	face13.jpg	1	42	20	217	5.32242182083428
18	5	obj05.jpg	5	120	face24.jpg	1	43	21	103	5.26141925528646
18	12	obj01.jpg	12	288	face06.jpg	1	44	22	289	3.44699187763035
18	14	obj03.jpg	13	312	face14.jpg	1	45	23	313	6.2762917522341
18	2	obj08.jpg	1	24	face04.jpg	1	46	24	24	4.86178669705987
18	14	obj03.jpg	14	336	face21.jpg	1	47	25	353	3.41788266412914
18	12	obj01.jpg	11	264	face05.jpg	1	48	26	254	4.28780490159988
18	3	obj11.jpg	4	96	face11.jpg	1	54	27	88	4.96944492310286
18	9	obj04.jpg	9	216	face27.jpg	1	56	28	212	2.21791344508529
18	12	obj01.jpg	12	288	face06.jpg	2	4	29	285	4.38718585669994
18	6	obj07.jpg	6	144	face19.jpg	2	5	30	137	3.36947741545737
18	12	obj01.jpg	11	264	face05.jpg	2	6	31	260	8.83941897004843
18	14	obj03.jpg	13	312	face14.jpg	2	7	32	316	8.72312410362065
18	8	obj02.jpg	7	168	face28.jpg	2	8	33	180	6.41400717571378
18	4	obj06.jpg	3	72	face09.jpg	2	9	34	77	4.99376609176397
18	6	obj07.jpg	5	120	face20.jpg	2	10	35	101	2.96098034083843
18	7	obj09.jpg	8	192	face15.jpg	2	11	36	197	6.45602599531412
18	3	obj11.jpg	4	96	face11.jpg	2	12	37	111	5.81994055956602
18	3	obj11.jpg	3	72	face26.jpg	2	14	38	88	6.87490873783827
18	5	obj05.jpg	6	144	face03.jpg	2	15	39	132	4.72459287941456
18	8	obj02.jpg	8	192	face16.jpg	2	17	40	199	4.26232177205384
18	10	obj13.jpg	10	240	face07.jpg	2	20	41	231	3.10772049985826
18	14	obj03.jpg	14	336	face21.jpg	2	22	42	355	4.277459025383
18	13	obj10.jpg	14	336	face25.jpg	2	23	43	4	3.90434025973082
18	9	obj04.jpg	10	240	face10.jpg	2	27	44	241	3.39197317138314
18	10	obj13.jpg	9	216	face13.jpg	2	33	45	213	4.37933145649731
18	5	obj05.jpg	5	120	face24.jpg	2	35	46	83	3.89540863968432
18	7	obj09.jpg	7	168	face02.jpg	2	37	47	186	7.06757064349949
18	11	obj14.jpg	11	264	face12.jpg	2	38	48	261	2.62692026235163
18	4	obj06.jpg	4	96	face08.jpg	2	39	49	97	4.06146913580596
18	13	obj10.jpg	13	312	face23.jpg	2	40	50	332	8.32891145348549
18	1	obj12.jpg	1	24	face01.jpg	2	49	51	18	9.07351423054934
18	9	obj04.jpg	9	216	face27.jpg	2	50	52	210	4.90547821857035
18	1	obj12.jpg	2	48	face18.jpg	2	51	53	50	3.92816767096519
18	11	obj14.jpg	12	288	face17.jpg	2	52	54	284	3.31712952069938
18	2	obj08.jpg	2	48	face22.jpg	2	53	55	46	5.24923313222826
18	2	obj08.jpg	1	24	face04.jpg	2	55	56	22	5.29018714651465
