SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
19	1	obj02.jpg	1	264	face22.jpg	1	3	1	236	6.75574166513979
19	11	obj04.jpg	11	144	face03.jpg	1	4	2	188	8.57723090797663
19	9	obj08.jpg	10	120	face11.jpg	1	7	3	129	3.55945769324899
19	10	obj01.jpg	9	96	face06.jpg	1	10	4	90	11.3958473000675
19	8	obj06.jpg	8	72	face21.jpg	1	11	5	77	6.20213867165148
19	6	obj03.jpg	6	24	face09.jpg	1	17	6	39	3.62361356802285
19	3	obj09.jpg	3	312	face26.jpg	1	18	7	302	11.4559416808188
19	12	obj05.jpg	11	144	face13.jpg	1	19	8	123	8.04085617698729
19	5	obj07.jpg	5	360	face27.jpg	1	20	9	355	2.33886876888573
19	4	obj11.jpg	4	336	face23.jpg	1	21	10	334	4.15732936747372
19	2	obj10.jpg	2	288	face02.jpg	1	23	11	292	11.5369942523539
19	12	obj05.jpg	12	168	face14.jpg	1	27	12	160	4.02638994529843
19	7	obj12.jpg	8	72	face01.jpg	1	30	13	60	12.5118640195578
19	2	obj10.jpg	1	264	face16.jpg	1	31	14	233	1.95046880282462
19	6	obj03.jpg	5	360	face28.jpg	1	36	15	351	3.29884401895106
19	11	obj04.jpg	12	168	face07.jpg	1	37	16	109	16.0709099397063
19	3	obj09.jpg	4	336	face17.jpg	1	39	17	333	5.06357297487557
19	5	obj07.jpg	6	24	face24.jpg	1	41	18	37	7.53207124955952
19	9	obj08.jpg	9	96	face15.jpg	1	43	19	93	5.65064747072756
19	14	obj14.jpg	14	216	face05.jpg	1	44	20	230	7.61678685620427
19	14	obj14.jpg	13	192	face19.jpg	1	46	21	183	3.32318356074393
19	8	obj06.jpg	7	48	face25.jpg	1	47	22	51	2.80247627012432
19	10	obj01.jpg	10	120	face10.jpg	1	48	23	115	6.46550825610757
19	13	obj13.jpg	14	216	face08.jpg	1	49	24	228	2.58871698379517
19	4	obj11.jpg	3	312	face20.jpg	1	51	25	295	6.04486216418445
19	7	obj12.jpg	7	48	face18.jpg	1	53	26	44	3.03044337779284
19	1	obj02.jpg	2	288	face04.jpg	1	54	27	274	8.79212523251772
19	13	obj13.jpg	13	192	face12.jpg	1	55	28	195	0.970639139413834
19	3	obj09.jpg	3	312	face26.jpg	2	1	29	312	3.09489648975432
19	2	obj10.jpg	1	264	face16.jpg	2	2	30	243	2.40105221420527
19	1	obj02.jpg	1	264	face22.jpg	2	5	31	244	5.25728194415569
19	7	obj12.jpg	7	48	face18.jpg	2	6	32	59	5.48041912540793
19	13	obj13.jpg	14	216	face08.jpg	2	8	33	226	3.54780750907958
19	5	obj07.jpg	5	360	face27.jpg	2	9	34	349	1.01970006339252
19	5	obj07.jpg	6	24	face24.jpg	2	12	35	51	0.78236704878509
19	6	obj03.jpg	6	24	face09.jpg	2	13	36	35	3.97867887094617
19	11	obj04.jpg	12	168	face07.jpg	2	14	37	210	4.2655325923115
19	6	obj03.jpg	5	360	face28.jpg	2	15	38	351	2.41780347935855
19	7	obj12.jpg	8	72	face01.jpg	2	16	39	40	5.6050973944366
19	14	obj14.jpg	14	216	face05.jpg	2	22	40	227	3.33029260486364
19	10	obj01.jpg	9	96	face06.jpg	2	24	41	89	5.83548037335277
19	11	obj04.jpg	11	144	face03.jpg	2	25	42	136	4.62272666022182
19	9	obj08.jpg	10	120	face11.jpg	2	26	43	125	7.70872775837779
19	4	obj11.jpg	4	336	face23.jpg	2	28	44	335	2.50561475940049
19	12	obj05.jpg	11	144	face13.jpg	2	29	45	133	4.79611389152706
19	8	obj06.jpg	8	72	face21.jpg	2	32	46	68	3.5331877861172
19	9	obj08.jpg	9	96	face15.jpg	2	33	47	88	4.86326128430665
19	1	obj02.jpg	2	288	face04.jpg	2	34	48	290	9.0956888794899
19	8	obj06.jpg	7	48	face25.jpg	2	35	49	44	1.56557646021247
19	12	obj05.jpg	12	168	face14.jpg	2	38	50	174	6.15300130099058
19	10	obj01.jpg	10	120	face10.jpg	2	40	51	126	2.42151098139584
19	3	obj09.jpg	4	336	face17.jpg	2	42	52	324	4.24145866371691
19	4	obj11.jpg	3	312	face20.jpg	2	45	53	300	2.48741993308067
19	2	obj10.jpg	2	288	face02.jpg	2	50	54	293	5.0220560207963
19	14	obj14.jpg	13	192	face19.jpg	2	52	55	215	5.2210050560534
19	13	obj13.jpg	13	192	face12.jpg	2	56	56	201	2.27976760268211
