SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
7	14	obj09.jpg	13	144	face02.jpg	1	4	1	145	12.0645937453955
7	12	obj06.jpg	12	120	face22.jpg	1	5	2	129	8.51258693542331
7	9	obj01.jpg	9	48	face24.jpg	1	6	3	49	2.7058830652386
7	14	obj09.jpg	14	168	face20.jpg	1	8	4	168	3.40899492520839
7	5	obj10.jpg	6	336	face11.jpg	1	9	5	334	5.31270448211581
7	6	obj14.jpg	5	312	face21.jpg	1	10	6	323	7.78838734980673
7	4	obj04.jpg	3	264	face15.jpg	1	11	7	230	3.15243497956544
7	11	obj13.jpg	12	120	face27.jpg	1	13	8	139	3.7795351697132
7	12	obj06.jpg	11	96	face09.jpg	1	17	9	91	3.62074802257121
7	7	obj05.jpg	7	360	face18.jpg	1	18	10	11	8.05362705793232
7	9	obj01.jpg	10	72	face12.jpg	1	20	11	81	3.05864884518087
7	10	obj08.jpg	9	48	face04.jpg	1	21	12	52	1.1126478696242
7	4	obj04.jpg	4	288	face08.jpg	1	24	13	300	2.79944563750178
7	1	obj12.jpg	1	216	face16.jpg	1	26	14	268	4.16968772839755
7	3	obj03.jpg	3	264	face19.jpg	1	27	15	224	2.26086352672428
7	13	obj02.jpg	13	144	face10.jpg	1	28	16	135	6.89865127485245
7	10	obj08.jpg	10	72	face03.jpg	1	30	17	49	7.42153517901897
7	2	obj11.jpg	1	216	face26.jpg	1	32	18	195	2.62201878428459
7	8	obj07.jpg	8	24	face17.jpg	1	34	19	38	3.37858287245035
7	8	obj07.jpg	7	360	face01.jpg	1	39	20	2	4.22032954543829
7	3	obj03.jpg	4	288	face05.jpg	1	43	21	286	2.58856422174722
7	1	obj12.jpg	2	240	face14.jpg	1	44	22	220	3.06244854070246
7	6	obj14.jpg	6	336	face13.jpg	1	46	23	1	3.28046686109155
7	5	obj10.jpg	5	312	face07.jpg	1	48	24	296	1.25413525849581
7	13	obj02.jpg	14	168	face23.jpg	1	49	25	161	8.46213719807565
7	7	obj05.jpg	8	24	face25.jpg	1	50	26	22	7.13602783344686
7	11	obj13.jpg	11	96	face06.jpg	1	55	27	89	4.80347888916731
7	2	obj11.jpg	2	240	face28.jpg	1	56	28	241	5.53652251604944
7	1	obj12.jpg	1	216	face16.jpg	2	1	29	247	3.06888943165541
7	11	obj13.jpg	12	120	face27.jpg	2	2	30	130	3.27293349895626
7	6	obj14.jpg	6	336	face13.jpg	2	3	31	7	3.16728966683149
7	7	obj05.jpg	8	24	face25.jpg	2	7	32	30	4.1186599759385
7	1	obj12.jpg	2	240	face14.jpg	2	12	33	223	3.3678826475516
7	10	obj08.jpg	10	72	face03.jpg	2	14	34	36	5.1324033876881
7	9	obj01.jpg	9	48	face24.jpg	2	15	35	33	3.92949430085719
7	5	obj10.jpg	5	312	face07.jpg	2	16	36	309	7.41573865059763
7	3	obj03.jpg	3	264	face19.jpg	2	19	37	228	2.92537250928581
7	9	obj01.jpg	10	72	face12.jpg	2	22	38	80	3.8818915579468
7	8	obj07.jpg	7	360	face01.jpg	2	23	39	357	4.69250649493188
7	10	obj08.jpg	9	48	face04.jpg	2	25	40	38	9.1630103206262
7	4	obj04.jpg	4	288	face08.jpg	2	29	41	298	8.03123201150447
7	5	obj10.jpg	6	336	face11.jpg	2	31	42	355	3.19799998681992
7	12	obj06.jpg	12	120	face22.jpg	2	33	43	138	1.73630959820002
7	2	obj11.jpg	1	216	face26.jpg	2	35	44	228	3.70212009828538
7	3	obj03.jpg	4	288	face05.jpg	2	36	45	293	4.20669795572758
7	13	obj02.jpg	13	144	face10.jpg	2	37	46	139	3.46280922926962
7	2	obj11.jpg	2	240	face28.jpg	2	38	47	231	2.72645221184939
7	8	obj07.jpg	8	24	face17.jpg	2	40	48	30	5.08178847376257
7	6	obj14.jpg	5	312	face21.jpg	2	41	49	285	1.86793259717524
7	11	obj13.jpg	11	96	face06.jpg	2	42	50	92	4.93874459620565
7	13	obj02.jpg	14	168	face23.jpg	2	45	51	167	2.72143730986863
7	12	obj06.jpg	11	96	face09.jpg	2	47	52	101	5.01113953907043
7	7	obj05.jpg	7	360	face18.jpg	2	51	53	7	3.3996718544513
7	14	obj09.jpg	13	144	face02.jpg	2	52	54	130	4.21376764215529
7	14	obj09.jpg	14	168	face20.jpg	2	53	55	163	4.94640686362982
7	4	obj04.jpg	3	264	face15.jpg	2	54	56	212	5.00242174882442
