SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
10	7	obj06.jpg	7	72	face03.jpg	1	2	1	86	10.7823102045804
10	14	obj07.jpg	14	240	face23.jpg	1	3	2	233	3.45705345273018
10	2	obj04.jpg	2	312	face19.jpg	1	5	3	326	3.97349711228162
10	12	obj14.jpg	12	192	face20.jpg	1	11	4	203	8.90251452848315
10	7	obj06.jpg	8	96	face16.jpg	1	13	5	120	7.99677448533475
10	14	obj07.jpg	13	216	face28.jpg	1	14	6	210	5.04023608285934
10	10	obj10.jpg	9	120	face26.jpg	1	15	7	109	7.75689433701336
10	13	obj01.jpg	14	240	face10.jpg	1	17	8	265	5.81480126734823
10	4	obj03.jpg	3	336	face25.jpg	1	19	9	324	1.35934376996011
10	8	obj13.jpg	8	96	face07.jpg	1	20	10	111	5.77375881094486
10	9	obj02.jpg	9	120	face24.jpg	1	21	11	110	5.2703451178968
10	12	obj14.jpg	11	168	face27.jpg	1	22	12	150	8.48083161376417
10	10	obj10.jpg	10	144	face09.jpg	1	27	13	146	9.009920517914
10	6	obj05.jpg	5	24	face22.jpg	1	28	14	37	9.02754338923842
10	4	obj03.jpg	4	360	face11.jpg	1	29	15	6	2.60995764099061
10	11	obj09.jpg	11	168	face21.jpg	1	33	16	169	6.84782835002989
10	5	obj11.jpg	6	48	face01.jpg	1	34	17	58	5.94672303181142
10	6	obj05.jpg	6	48	face17.jpg	1	36	18	55	6.32657894585282
10	8	obj13.jpg	7	72	face08.jpg	1	40	19	83	6.32794776000082
10	5	obj11.jpg	5	24	face02.jpg	1	41	20	32	4.2425146875903
10	11	obj09.jpg	12	192	face18.jpg	1	46	21	202	7.72110371943563
10	2	obj04.jpg	1	288	face12.jpg	1	47	22	284	2.69569264911115
10	13	obj01.jpg	13	216	face05.jpg	1	48	23	204	12.0953548429534
10	3	obj12.jpg	4	360	face06.jpg	1	49	24	3	6.63357342313975
10	1	obj08.jpg	2	312	face13.jpg	1	50	25	333	3.54030269756913
10	3	obj12.jpg	3	336	face15.jpg	1	51	26	338	5.09933062177151
10	1	obj08.jpg	1	288	face14.jpg	1	52	27	309	2.04538088757545
10	9	obj02.jpg	10	144	face04.jpg	1	54	28	150	12.7753355689347
10	6	obj05.jpg	6	48	face17.jpg	2	1	29	61	4.94180478062481
10	1	obj08.jpg	2	312	face13.jpg	2	4	30	313	3.0983287319541
10	11	obj09.jpg	12	192	face18.jpg	2	6	31	211	3.43886373750865
10	9	obj02.jpg	10	144	face04.jpg	2	7	32	152	6.64637322723866
10	4	obj03.jpg	3	336	face25.jpg	2	8	33	328	4.41504104062915
10	7	obj06.jpg	7	72	face03.jpg	2	9	34	82	4.4354767119512
10	4	obj03.jpg	4	360	face11.jpg	2	10	35	14	7.17396866809577
10	14	obj07.jpg	14	240	face23.jpg	2	12	36	266	3.98197028413415
10	2	obj04.jpg	1	288	face12.jpg	2	16	37	288	2.69106417428702
10	7	obj06.jpg	8	96	face16.jpg	2	18	38	129	6.49476346652955
10	13	obj01.jpg	14	240	face10.jpg	2	23	39	256	4.99428576231003
10	12	obj14.jpg	12	192	face20.jpg	2	24	40	214	9.33519367221743
10	5	obj11.jpg	6	48	face01.jpg	2	25	41	67	4.62552820425481
10	12	obj14.jpg	11	168	face27.jpg	2	26	42	172	4.71819065976888
10	5	obj11.jpg	5	24	face02.jpg	2	30	43	17	3.17664828523993
10	1	obj08.jpg	1	288	face14.jpg	2	31	44	274	3.07135080732405
10	8	obj13.jpg	8	96	face07.jpg	2	32	45	115	4.99736896250397
10	3	obj12.jpg	3	336	face15.jpg	2	35	46	332	2.91187657788396
10	2	obj04.jpg	2	312	face19.jpg	2	37	47	322	8.08877629972994
10	3	obj12.jpg	4	360	face06.jpg	2	38	48	8	5.15102939959615
10	14	obj07.jpg	13	216	face28.jpg	2	39	49	203	3.47284101042897
10	8	obj13.jpg	7	72	face08.jpg	2	42	50	77	4.39218284096569
10	13	obj01.jpg	13	216	face05.jpg	2	43	51	208	7.14005674421787
10	10	obj10.jpg	9	120	face26.jpg	2	44	52	113	4.54697751067579
10	11	obj09.jpg	11	168	face21.jpg	2	45	53	166	3.81616694387048
10	10	obj10.jpg	10	144	face09.jpg	2	53	54	143	7.25560334231704
10	6	obj05.jpg	5	24	face22.jpg	2	55	55	34	3.71334569342434
10	9	obj02.jpg	9	120	face24.jpg	2	56	56	125	7.83209201321006
