SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
14	10	obj01.jpg	10	264	face06.jpg	1	1	1	257	19.9839307840011
14	11	obj10.jpg	11	288	face14.jpg	1	2	2	306	6.44461625799886
14	1	obj09.jpg	1	48	face13.jpg	1	7	3	47	9.10851064999588
14	8	obj07.jpg	7	192	face05.jpg	1	8	4	208	1.63290288599092
14	5	obj11.jpg	5	144	face11.jpg	1	12	5	156	0.842494655997143
14	12	obj06.jpg	11	288	face28.jpg	1	15	6	290	4.1397865730105
14	4	obj13.jpg	4	120	face09.jpg	1	16	7	121	6.0456748239958
14	8	obj07.jpg	8	216	face07.jpg	1	22	8	253	4.84928351400595
14	3	obj05.jpg	3	96	face22.jpg	1	24	9	117	4.03338300000178
14	6	obj08.jpg	6	168	face08.jpg	1	26	10	254	1.36337790499965
14	7	obj02.jpg	7	192	face25.jpg	1	27	11	201	3.6454042189871
14	3	obj05.jpg	4	120	face04.jpg	1	29	12	73	5.56022849299188
14	11	obj10.jpg	12	312	face24.jpg	1	32	13	325	5.41811247599253
14	9	obj04.jpg	10	264	face12.jpg	1	33	14	262	1.55538982301368
14	4	obj13.jpg	3	96	face18.jpg	1	34	15	91	6.48538294399623
14	10	obj01.jpg	9	240	face20.jpg	1	37	16	227	1.88778556199395
14	14	obj14.jpg	13	336	face10.jpg	1	38	17	348	3.90118921399699
14	9	obj04.jpg	9	240	face16.jpg	1	39	18	244	0.782624100000248
14	1	obj09.jpg	2	72	face23.jpg	1	42	19	72	8.82757974100241
14	5	obj11.jpg	6	168	face26.jpg	1	44	20	208	3.77092500800791
14	14	obj14.jpg	14	360	face17.jpg	1	45	21	337	0.871615693002241
14	13	obj03.jpg	13	336	face15.jpg	1	46	22	12	2.8975156529923
14	7	obj02.jpg	8	216	face19.jpg	1	47	23	257	3.6687123820011
14	2	obj12.jpg	1	48	face03.jpg	1	49	24	74	9.18141612499312
14	2	obj12.jpg	2	72	face01.jpg	1	51	25	55	1.49674454300839
14	12	obj06.jpg	12	312	face21.jpg	1	53	26	303	4.50600027901237
14	6	obj08.jpg	5	144	face02.jpg	1	54	27	138	7.18832725899119
14	13	obj03.jpg	14	360	face27.jpg	1	56	28	354	3.4178060139966
14	1	obj09.jpg	1	48	face13.jpg	2	3	29	35	1.03289113201026
14	12	obj06.jpg	11	288	face28.jpg	2	4	30	340	3.68065773599665
14	2	obj12.jpg	2	72	face01.jpg	2	5	31	61	2.55462153699773
14	10	obj01.jpg	9	240	face20.jpg	2	6	32	260	4.02913517899287
14	13	obj03.jpg	14	360	face27.jpg	2	9	33	351	1.61160711399862
14	5	obj11.jpg	6	168	face26.jpg	2	10	34	127	0.96422340501158
14	13	obj03.jpg	13	336	face15.jpg	2	11	35	9	8.46600917400792
14	7	obj02.jpg	8	216	face19.jpg	2	13	36	215	1.22166018899588
14	8	obj07.jpg	7	192	face05.jpg	2	14	37	184	3.35978367200005
14	6	obj08.jpg	5	144	face02.jpg	2	17	38	116	5.5860926569876
14	10	obj01.jpg	10	264	face06.jpg	2	18	39	240	4.4868533439876
14	9	obj04.jpg	10	264	face12.jpg	2	19	40	232	3.90365931099223
14	3	obj05.jpg	3	96	face22.jpg	2	20	41	93	5.535737350001
14	8	obj07.jpg	8	216	face07.jpg	2	21	42	187	3.71066108898958
14	11	obj10.jpg	12	312	face24.jpg	2	23	43	341	3.11512043500261
14	1	obj09.jpg	2	72	face23.jpg	2	25	44	71	7.07824541999435
14	2	obj12.jpg	1	48	face03.jpg	2	28	45	46	14.3725410220068
14	5	obj11.jpg	5	144	face11.jpg	2	30	46	154	2.28798687200469
14	9	obj04.jpg	9	240	face16.jpg	2	31	47	207	3.36213138900348
14	4	obj13.jpg	4	120	face09.jpg	2	35	48	128	6.7469820779952
14	4	obj13.jpg	3	96	face18.jpg	2	36	49	64	2.44791850200272
14	14	obj14.jpg	13	336	face10.jpg	2	40	50	27	4.9228957209998
14	3	obj05.jpg	4	120	face04.jpg	2	41	51	149	2.86717554699862
14	12	obj06.jpg	12	312	face21.jpg	2	43	52	340	2.96905247199174
14	6	obj08.jpg	6	168	face08.jpg	2	48	53	176	2.49975920699944
14	7	obj02.jpg	7	192	face25.jpg	2	50	54	260	0.967705075003323
14	14	obj14.jpg	14	360	face17.jpg	2	52	55	8	2.47610403300496
14	11	obj10.jpg	11	288	face14.jpg	2	55	56	358	2.27870640000037
