SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
18	2	obj08.jpg	2	48	face22.jpg	1	1	1	55	3.43435637099901
18	3	obj11.jpg	3	72	face26.jpg	1	2	2	54	13.9216880530003
18	13	obj10.jpg	14	336	face25.jpg	1	3	3	356	3.40797793900128
18	6	obj07.jpg	5	120	face20.jpg	1	13	4	144	6.6921769400069
18	8	obj02.jpg	8	192	face16.jpg	1	16	5	206	8.37614766001934
18	10	obj13.jpg	10	240	face07.jpg	1	18	6	212	5.3749725339876
18	7	obj09.jpg	8	192	face15.jpg	1	19	7	179	3.33583921802347
18	4	obj06.jpg	4	96	face08.jpg	1	21	8	102	5.2155437929905
18	7	obj09.jpg	7	168	face02.jpg	1	24	9	229	3.18453889698139
18	8	obj02.jpg	7	168	face28.jpg	1	25	10	248	4.08882702799747
18	6	obj07.jpg	6	144	face19.jpg	1	26	11	108	4.96431233899784
18	1	obj12.jpg	1	24	face01.jpg	1	28	12	54	3.95094211198739
18	4	obj06.jpg	3	72	face09.jpg	1	29	13	74	3.28825528701418
18	9	obj04.jpg	10	240	face10.jpg	1	30	14	265	2.21747500399943
18	1	obj12.jpg	2	48	face18.jpg	1	31	15	38	5.40091839400702
18	13	obj10.jpg	13	312	face23.jpg	1	32	16	315	4.08890473700012
18	5	obj05.jpg	6	144	face03.jpg	1	34	17	132	3.86003045100369
18	11	obj14.jpg	12	288	face17.jpg	1	36	18	302	8.63853850998566
18	11	obj14.jpg	11	264	face12.jpg	1	41	19	225	1.17160735200741
18	10	obj13.jpg	9	216	face13.jpg	1	42	20	210	4.27080207501422
18	5	obj05.jpg	5	120	face24.jpg	1	43	21	149	1.63888053499977
18	12	obj01.jpg	12	288	face06.jpg	1	44	22	296	2.37498890500865
18	14	obj03.jpg	13	312	face14.jpg	1	45	23	308	0.911531209014356
18	2	obj08.jpg	1	24	face04.jpg	1	46	24	42	2.94243724999251
18	14	obj03.jpg	14	336	face21.jpg	1	47	25	4	1.00918238802115
18	12	obj01.jpg	11	264	face05.jpg	1	48	26	238	5.03729230101453
18	3	obj11.jpg	4	96	face11.jpg	1	54	27	79	4.32307150398265
18	9	obj04.jpg	9	216	face27.jpg	1	56	28	231	2.13310269400245
18	12	obj01.jpg	12	288	face06.jpg	2	4	29	295	6.22676795799634
18	6	obj07.jpg	6	144	face19.jpg	2	5	30	83	2.32487846101867
18	12	obj01.jpg	11	264	face05.jpg	2	6	31	249	2.09578232499189
18	14	obj03.jpg	13	312	face14.jpg	2	7	32	1	5.01130676700268
18	8	obj02.jpg	7	168	face28.jpg	2	8	33	198	2.80075628397753
18	4	obj06.jpg	3	72	face09.jpg	2	9	34	65	10.3196902789932
18	6	obj07.jpg	5	120	face20.jpg	2	10	35	120	1.50000314300996
18	7	obj09.jpg	8	192	face15.jpg	2	11	36	171	2.39859930999228
18	3	obj11.jpg	4	96	face11.jpg	2	12	37	84	4.31173759998637
18	3	obj11.jpg	3	72	face26.jpg	2	14	38	60	7.22319491399685
18	5	obj05.jpg	6	144	face03.jpg	2	15	39	108	1.21646807398065
18	8	obj02.jpg	8	192	face16.jpg	2	17	40	174	9.76167649199488
18	10	obj13.jpg	10	240	face07.jpg	2	20	41	234	3.33912748898729
18	14	obj03.jpg	14	336	face21.jpg	2	22	42	310	3.77119035797659
18	13	obj10.jpg	14	336	face25.jpg	2	23	43	21	5.25426243399852
18	9	obj04.jpg	10	240	face10.jpg	2	27	44	220	1.9702922119759
18	10	obj13.jpg	9	216	face13.jpg	2	33	45	233	2.80455400497885
18	5	obj05.jpg	5	120	face24.jpg	2	35	46	135	8.82604971100227
18	7	obj09.jpg	7	168	face02.jpg	2	37	47	161	6.04633021401241
18	11	obj14.jpg	11	264	face12.jpg	2	38	48	212	18.9125992470072
18	4	obj06.jpg	4	96	face08.jpg	2	39	49	114	4.26313830001163
18	13	obj10.jpg	13	312	face23.jpg	2	40	50	319	3.10838051300379
18	1	obj12.jpg	1	24	face01.jpg	2	49	51	27	2.16972305101808
18	9	obj04.jpg	9	216	face27.jpg	2	50	52	233	4.51577884698054
18	1	obj12.jpg	2	48	face18.jpg	2	51	53	41	1.88032908199239
18	11	obj14.jpg	12	288	face17.jpg	2	52	54	297	8.84701738698641
18	2	obj08.jpg	2	48	face22.jpg	2	53	55	33	4.52801894498407
18	2	obj08.jpg	1	24	face04.jpg	2	55	56	35	2.44438373099547
