SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	LureFace	RunNo	genRanNo	AllTrialNo	Foil1	Foil2	key	RT	facechoice
14	1	obj09.jpg	1	48	face13.jpg	face23.jpg	1	12	1	face07.jpg	face27.jpg	1	2153.85975100799	1
14	10	obj01.jpg	9	240	face20.jpg	face06.jpg	1	26	2	face05.jpg	face09.jpg	3	3367.04779000138	1
14	10	obj01.jpg	10	264	face06.jpg	face20.jpg	1	27	3	face19.jpg	face16.jpg	4	2449.31440800428	2
14	7	obj02.jpg	8	216	face19.jpg	face25.jpg	1	29	4	face03.jpg	face21.jpg	2	3088.96109499619	2
14	3	obj05.jpg	3	96	face22.jpg	face04.jpg	1	40	5	face13.jpg	face06.jpg	3	4149.79252000921	2
14	3	obj05.jpg	4	120	face04.jpg	face22.jpg	1	43	6	face10.jpg	face14.jpg	4	1831.56056499865	2
14	2	obj12.jpg	2	72	face01.jpg	face03.jpg	1	48	7	face25.jpg	face04.jpg	1	2599.87218800234	1
14	7	obj02.jpg	7	192	face25.jpg	face19.jpg	1	65	8	face11.jpg	face05.jpg	3	2960.75777600345	2
14	14	obj14.jpg	14	360	face17.jpg	face10.jpg	1	84	9	face24.jpg	face08.jpg	4	2974.12714200618	1
14	12	obj06.jpg	11	288	face28.jpg	face21.jpg	1	104	10	face23.jpg	face26.jpg	4	1608.34296399844	2
14	6	obj08.jpg	6	168	face08.jpg	face02.jpg	1	111	11	face09.jpg	face17.jpg	2	3981.08486099227	2
14	8	obj07.jpg	7	192	face05.jpg	face07.jpg	1	113	12	face04.jpg	face10.jpg	1	2165.39123500115	4
14	14	obj14.jpg	13	336	face10.jpg	face17.jpg	1	120	13	face08.jpg	face25.jpg	4	472.435167001095	2
14	8	obj07.jpg	8	216	face07.jpg	face05.jpg	1	159	14	face22.jpg	face18.jpg	3	459.505561011611	2
14	5	obj11.jpg	6	168	face26.jpg	face11.jpg	1	176	15	face02.jpg	face07.jpg	1	1015.78105900262	4
14	13	obj03.jpg	14	360	face27.jpg	face15.jpg	1	203	16	face17.jpg	face02.jpg	2	398.680420999881	1
14	12	obj06.jpg	12	312	face21.jpg	face28.jpg	1	221	17	face26.jpg	face23.jpg	3	340.591682004742	3
14	6	obj08.jpg	5	144	face02.jpg	face08.jpg	1	236	18	face27.jpg	face12.jpg	2	258.126141998218	3
14	1	obj09.jpg	2	72	face23.jpg	face13.jpg	1	244	19	face18.jpg	face19.jpg	1	1258.47287400393	2
14	9	obj04.jpg	9	240	face16.jpg	face12.jpg	1	266	20	face06.jpg	face03.jpg	4	432.243593008025	4
14	2	obj12.jpg	1	48	face03.jpg	face01.jpg	1	276	21	face12.jpg	face15.jpg	3	477.40565300046	2
14	13	obj03.jpg	13	336	face15.jpg	face27.jpg	1	289	22	face20.jpg	face22.jpg	2	341.004283996881	3
14	4	obj13.jpg	4	120	face09.jpg	face18.jpg	1	318	23	face14.jpg	face28.jpg	1	1321.4579129999	4
14	5	obj11.jpg	5	144	face11.jpg	face26.jpg	1	349	24	face28.jpg	face20.jpg	2	1142.51090399921	2
