SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	LureFace	RunNo	genRanNo	AllTrialNo	Foil1	Foil2	key	RT	facechoice
17	10	obj07.jpg	10	312	face25.jpg	face02.jpg	1	24	1	face12.jpg	face14.jpg	4	5025.74319206178	4
17	8	obj14.jpg	8	264	face01.jpg	face28.jpg	1	27	2	face02.jpg	face27.jpg	4	4646.16807177663	3
17	3	obj04.jpg	3	144	face21.jpg	face15.jpg	1	35	3	face05.jpg	face03.jpg	2	4816.61841459572	4
17	8	obj14.jpg	7	240	face28.jpg	face01.jpg	1	53	4	face04.jpg	face23.jpg	1	4813.58748953789	1
17	9	obj13.jpg	9	288	face19.jpg	face13.jpg	1	59	5	face28.jpg	face20.jpg	1	2369.07894257456	2
17	14	obj02.jpg	14	48	face17.jpg	face04.jpg	1	72	6	face07.jpg	face24.jpg	4	3714.30516801775	1
17	11	obj06.jpg	12	360	face07.jpg	face10.jpg	1	85	7	face22.jpg	face09.jpg	1	2396.17908746004	1
17	13	obj05.jpg	14	48	face09.jpg	face11.jpg	1	93	8	face10.jpg	face12.jpg	4	4891.66022837162	1
17	6	obj11.jpg	5	192	face22.jpg	face16.jpg	1	112	9	face18.jpg	face17.jpg	3	3493.87366790324	2
17	3	obj04.jpg	4	168	face15.jpg	face21.jpg	1	120	10	face09.jpg	face08.jpg	1	3479.68741133809	3
17	4	obj12.jpg	3	144	face18.jpg	face20.jpg	1	145	11	face14.jpg	face15.jpg	1	3402.84414682537	1
17	9	obj13.jpg	10	312	face13.jpg	face19.jpg	1	166	12	face08.jpg	face26.jpg	2	2816.98472891003	1
17	12	obj01.jpg	12	360	face03.jpg	face23.jpg	1	177	13	face26.jpg	face05.jpg	2	2671.72812577337	2
17	14	obj02.jpg	13	24	face04.jpg	face17.jpg	1	210	14	face25.jpg	face16.jpg	2	1692.13292002678	2
17	5	obj03.jpg	6	216	face14.jpg	face27.jpg	1	231	15	face19.jpg	face22.jpg	3	5960.37051826715	1
17	2	obj10.jpg	2	120	face24.jpg	face05.jpg	1	246	16	face23.jpg	face19.jpg	2	2141.676411964	2
17	7	obj08.jpg	7	240	face26.jpg	face12.jpg	1	266	17	face17.jpg	face01.jpg	1	2824.0344459191	1
17	1	obj09.jpg	1	96	face06.jpg	face08.jpg	1	280	18	face24.jpg	face11.jpg	2	5437.88468744606	4
17	10	obj07.jpg	9	288	face02.jpg	face25.jpg	1	281	19	face01.jpg	face06.jpg	4	3025.07159207016	3
17	2	obj10.jpg	1	96	face05.jpg	face24.jpg	1	299	20	face06.jpg	face28.jpg	2	6231.72860220075	2
